account,aprBreakdown,aprTotal,balance,balanceUsd,distinctId,eventName,lastApr,lastRate,lastUpdatedAt,message,meta.address,meta.block_hash,meta.block_number,meta.chain,meta.contract,meta.log_index,meta.severity,meta.transaction_hash,meta.transaction_index,protocol_id,timestamp,vaultAddress,vaultName,vaultType,positionType
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d""}]","{""apr"":0,""aprType"":""SINGLE""}",0.0,0.0,"",AccrueInterest,0.0,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,40,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0xa666cc,2026-02-12T07:18:00.000000+0000,0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d,Felix USDhl - Market 0xa666cc,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":97.4299,""aprMetadata"":""0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909""}]","{""apr"":97.4299,""aprType"":""SINGLE""}",0.03285969311832786,0.03285969311832786,"",AccrueInterest,97.4299,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,40,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0x96c7ab,2026-02-12T07:18:00.000000+0000,0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,Felix USDhl - Market 0x96c7ab,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":49.9124,""aprMetadata"":""0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d""}]","{""apr"":49.9124,""aprType"":""SINGLE""}",84680.10133282325,84680.10133282325,"",AccrueInterest,49.9124,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,40,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0x872726,2026-02-12T07:18:00.000000+0000,0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,Felix USDhl - Market 0x872726,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0.0557,""aprMetadata"":""0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70""}]","{""apr"":0.0557,""aprType"":""SINGLE""}",356041.3728673937,356041.3728673937,"",AccrueInterest,0.055700000000000006,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,40,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0x1f79fe,2026-02-12T07:18:00.000000+0000,0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70,Felix USDhl - Market 0x1f79fe,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":10.4315,""aprMetadata"":""0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5""}]","{""apr"":10.4315,""aprType"":""SINGLE""}",72704.42448129518,72704.42448129518,"",AccrueInterest,10.4315,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,40,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0xc0a306,2026-02-12T07:18:00.000000+0000,0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5,Felix USDhl - Market 0xc0a306,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xe0a1de770a9a72a083087fe1745c998426aaea984ddf155ea3d5fbba5b759713""}]","{""apr"":0,""aprType"":""SINGLE""}",1.0683323416279095e-7,1.0683323416279095e-7,"",AccrueInterest,0.0,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,51,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0xe0a1de,2026-02-12T07:18:00.000000+0000,0xe0a1de770a9a72a083087fe1745c998426aaea984ddf155ea3d5fbba5b759713,Felix USDhl - Market 0xe0a1de,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d""}]","{""apr"":0,""aprType"":""SINGLE""}",0.0,0.0,"",AccrueInterest,0.0,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,51,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0xa666cc,2026-02-12T07:18:00.000000+0000,0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d,Felix USDhl - Market 0xa666cc,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":97.4299,""aprMetadata"":""0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909""}]","{""apr"":97.4299,""aprType"":""SINGLE""}",0.03285969311832786,0.03285969311832786,"",AccrueInterest,97.4299,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,51,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0x96c7ab,2026-02-12T07:18:00.000000+0000,0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,Felix USDhl - Market 0x96c7ab,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":49.9124,""aprMetadata"":""0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d""}]","{""apr"":49.9124,""aprType"":""SINGLE""}",84680.10133282325,84680.10133282325,"",AccrueInterest,49.9124,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,51,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0x872726,2026-02-12T07:18:00.000000+0000,0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,Felix USDhl - Market 0x872726,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0.0539,""aprMetadata"":""0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70""}]","{""apr"":0.0539,""aprType"":""SINGLE""}",356041.3732542455,356041.3732542455,"",AccrueInterest,0.0539,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,51,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0x1f79fe,2026-02-12T07:18:00.000000+0000,0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70,Felix USDhl - Market 0x1f79fe,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":10.4315,""aprMetadata"":""0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5""}]","{""apr"":10.4315,""aprType"":""SINGLE""}",72704.42448129518,72704.42448129518,"",AccrueInterest,10.4315,1.059388,1770880680.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0xdc6503fd5c4ef6908fa84b5ceeff3397f94af82f58758225aa9120343eff18ed,27070335,999,MetaMorpho,51,INFO,0x97c3507535c141b56bf2c228320715c72b821e72271404a87246028c58f33d72,3,morpho_felix_usdhl_999_market_0xc0a306,2026-02-12T07:18:00.000000+0000,0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5,Felix USDhl - Market 0xc0a306,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xe0a1de770a9a72a083087fe1745c998426aaea984ddf155ea3d5fbba5b759713""}]","{""apr"":0,""aprType"":""SINGLE""}",1.0683323416279095e-7,1.0683323416279095e-7,"",AccrueInterest,0.0,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,24,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0xe0a1de,2026-02-12T07:19:00.000000+0000,0xe0a1de770a9a72a083087fe1745c998426aaea984ddf155ea3d5fbba5b759713,Felix USDhl - Market 0xe0a1de,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d""}]","{""apr"":0,""aprType"":""SINGLE""}",0.0,0.0,"",AccrueInterest,0.0,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,24,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0xa666cc,2026-02-12T07:19:00.000000+0000,0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d,Felix USDhl - Market 0xa666cc,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":33.7985,""aprMetadata"":""0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909""}]","{""apr"":33.7985,""aprType"":""SINGLE""}",0.032859710012383664,0.032859710012383664,"",AccrueInterest,33.7985,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,24,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0x96c7ab,2026-02-12T07:19:00.000000+0000,0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,Felix USDhl - Market 0x96c7ab,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":17.9781,""aprMetadata"":""0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d""}]","{""apr"":17.9781,""aprType"":""SINGLE""}",71858.35960738809,71858.35960738809,"",AccrueInterest,17.9781,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,24,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0x872726,2026-02-12T07:19:00.000000+0000,0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,Felix USDhl - Market 0x872726,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0.0539,""aprMetadata"":""0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70""}]","{""apr"":0.0539,""aprType"":""SINGLE""}",368863.1470633182,368863.1470633182,"",AccrueInterest,0.0539,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,24,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0x1f79fe,2026-02-12T07:19:00.000000+0000,0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70,Felix USDhl - Market 0x1f79fe,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":10.4315,""aprMetadata"":""0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5""}]","{""apr"":10.4315,""aprType"":""SINGLE""}",72704.42448129518,72704.42448129518,"",AccrueInterest,10.4315,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,24,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0xc0a306,2026-02-12T07:19:00.000000+0000,0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5,Felix USDhl - Market 0xc0a306,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xe0a1de770a9a72a083087fe1745c998426aaea984ddf155ea3d5fbba5b759713""}]","{""apr"":0,""aprType"":""SINGLE""}",1.0683323416279095e-7,1.0683323416279095e-7,"",AccrueInterest,0.0,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,35,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0xe0a1de,2026-02-12T07:19:00.000000+0000,0xe0a1de770a9a72a083087fe1745c998426aaea984ddf155ea3d5fbba5b759713,Felix USDhl - Market 0xe0a1de,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d""}]","{""apr"":0,""aprType"":""SINGLE""}",0.0,0.0,"",AccrueInterest,0.0,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,35,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0xa666cc,2026-02-12T07:19:00.000000+0000,0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d,Felix USDhl - Market 0xa666cc,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":33.7985,""aprMetadata"":""0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909""}]","{""apr"":33.7985,""aprType"":""SINGLE""}",0.032859710012383664,0.032859710012383664,"",AccrueInterest,33.7985,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,35,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0x96c7ab,2026-02-12T07:19:00.000000+0000,0x96c7abf76aed53d50b2cc84e2ed17846e0d1c4cc28236d95b6eb3b12dcc86909,Felix USDhl - Market 0x96c7ab,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":17.9781,""aprMetadata"":""0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d""}]","{""apr"":17.9781,""aprType"":""SINGLE""}",71858.35960738809,71858.35960738809,"",AccrueInterest,17.9781,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,35,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0x872726,2026-02-12T07:19:00.000000+0000,0x87272614b7a2022c31ddd7bba8eb21d5ab40a6bcbea671264d59dc732053721d,Felix USDhl - Market 0x872726,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":0.0512,""aprMetadata"":""0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70""}]","{""apr"":0.0512,""aprType"":""SINGLE""}",368863.1474352454,368863.1474352454,"",AccrueInterest,0.05120000000000001,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,35,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0x1f79fe,2026-02-12T07:19:00.000000+0000,0x1f79fe1822f6bfe7a70f8e7e5e768efd0c3f10db52af97c2f14e4b71e3130e70,Felix USDhl - Market 0x1f79fe,MorphoMarket,""
0x9c59a9389D8f72DE2CdAf1126F36EA4790E2275e,"[{""aprType"":""SINGLE"",""apr"":10.4315,""aprMetadata"":""0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5""}]","{""apr"":10.4315,""aprType"":""SINGLE""}",72704.42448129518,72704.42448129518,"",AccrueInterest,10.4315,1.059388,1770880740.0,"",0x9c59a9389d8f72de2cdaf1126f36ea4790e2275e,0x4da918f10655a64af6d90f426cb84aff30eda9e6e74e1108ac5d79341e5601c8,27070396,999,MetaMorpho,35,INFO,0x1589d805c20675eaec8d3d0fe7b08321d49ed1f36577dbadbaddf3a041d16b9b,5,morpho_felix_usdhl_999_market_0xc0a306,2026-02-12T07:19:00.000000+0000,0xc0a3063a0a7755b7d58642e9a6d3be1c05bc974665ef7d3b158784348d4e17c5,Felix USDhl - Market 0xc0a306,MorphoMarket,""
0x53A333e51E96FE288bC9aDd7cdC4B1EAD2CD2FfA,"[{""aprType"":""SINGLE"",""apr"":2.2288,""aprMetadata"":""0xb39e45107152f02502c001a46e2d3513f429d2363323cdaffbc55a951a69b998""}]","{""apr"":2.2288,""aprType"":""SINGLE""}",7.562166756674724,7.562166756674724,"",AccrueInterest,2.2288,1.043825,1767714468.0,"",0x53a333e51e96fe288bc9add7cdc4b1ead2cd2ffa,0xec3705d2cd18a33001e06f8b5fc0fa3a80c3da29298dd1067fd67708d9843745,23851713,999,MetaMorpho,5,INFO,0x514efc2dd6018f0c350ef48a662f9847b64396dc9b211e183b8f7a7011f01494,1,morpho_gauntlet_usdt0_vault_999_market_0xb39e45,2026-01-06T15:47:48.000000+0000,0xb39e45107152f02502c001a46e2d3513f429d2363323cdaffbc55a951a69b998,Gauntlet USDT0 Vault - Market 0xb39e45,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0x1c6b87ae1b97071ef444eedcba9f5a92cfe974edbbcaa1946644fc7ab0e283af""}]","{""apr"":0,""aprType"":""SINGLE""}",64428.100745,64428.100745,"",AccrueInterest,0.0,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0x1c6b87,2026-01-06T15:47:57.000000+0000,0x1c6b87ae1b97071ef444eedcba9f5a92cfe974edbbcaa1946644fc7ab0e283af,Hyperithm USDT0 - Market 0x1c6b87,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":94.0485,""aprMetadata"":""0xa24d04c3aff60d49b3475f0084334546cbf66182e788b6bf173e6f9990b2c816""}]","{""apr"":94.0485,""aprType"":""SINGLE""}",1.6229646874294942e-7,1.6229646874294942e-7,"",AccrueInterest,94.0485,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0xa24d04,2026-01-06T15:47:57.000000+0000,0xa24d04c3aff60d49b3475f0084334546cbf66182e788b6bf173e6f9990b2c816,Hyperithm USDT0 - Market 0xa24d04,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":2.932,""aprMetadata"":""0xb5b575e402c7c19def8661069c39464c8bf3297b638e64d841b09a4eb2807de5""}]","{""apr"":2.932,""aprType"":""SINGLE""}",8.416507077267417e-7,8.416507077267417e-7,"",AccrueInterest,2.9320000000000004,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0xb5b575,2026-01-06T15:47:57.000000+0000,0xb5b575e402c7c19def8661069c39464c8bf3297b638e64d841b09a4eb2807de5,Hyperithm USDT0 - Market 0xb5b575,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":0,""aprMetadata"":""0xebeabb17bd69d4b8ed6929a821d69478b564f4cc604d0995944c9da8b5cb3f04""}]","{""apr"":0,""aprType"":""SINGLE""}",0.0,0.0,"",AccrueInterest,0.0,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0xebeabb,2026-01-06T15:47:57.000000+0000,0xebeabb17bd69d4b8ed6929a821d69478b564f4cc604d0995944c9da8b5cb3f04,Hyperithm USDT0 - Market 0xebeabb,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":10.3495,""aprMetadata"":""0x31aaa663d718e83ea15326ec110c4bcf5e123585d0b6c4d0ad61a50c4aa65b1e""}]","{""apr"":10.3495,""aprType"":""SINGLE""}",72107.1645296033,72107.1645296033,"",AccrueInterest,10.3495,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0x31aaa6,2026-01-06T15:47:57.000000+0000,0x31aaa663d718e83ea15326ec110c4bcf5e123585d0b6c4d0ad61a50c4aa65b1e,Hyperithm USDT0 - Market 0x31aaa6,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":8.0193,""aprMetadata"":""0x2acd218c67daa94dd2f92e81f477ffc9f8507319f0f2d698eae5ed631ae14039""}]","{""apr"":8.0193,""aprType"":""SINGLE""}",5.81142197534214e-7,5.81142197534214e-7,"",AccrueInterest,8.0193,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0x2acd21,2026-01-06T15:47:57.000000+0000,0x2acd218c67daa94dd2f92e81f477ffc9f8507319f0f2d698eae5ed631ae14039,Hyperithm USDT0 - Market 0x2acd21,MorphoMarket,""
0xe5ADd96840F0B908ddeB3Bd144C0283Ac5ca7cA0,"[{""aprType"":""SINGLE"",""apr"":19.8499,""aprMetadata"":""0x8eb8cfe3b1ac8f653608ae09fb099263fa2fe25d4a59305c309937292c2aeee9""}]","{""apr"":19.8499,""aprType"":""SINGLE""}",1.1267087726220153e-7,1.1267087726220153e-7,"",AccrueInterest,19.8499,1.042592,1767714477.0,"",0xe5add96840f0b908ddeb3bd144c0283ac5ca7ca0,0x33b921deb0c9bac2618302e650f29d869625f172e5547ecc633753ee71cb762d,23851722,999,MetaMorpho,5,INFO,0xe01ad12d753412654596af49dc225b2a7daeb69082b3cf1ba8f13227233c9a98,0,morpho_hyperithm_usdt0_999_market_0x8eb8cf,2026-01-06T15:47:57.000000+0000,0x8eb8cfe3b1ac8f653608ae09fb099263fa2fe25d4a59305c309937292c2aeee9,Hyperithm USDT0 - Market 0x8eb8cf,MorphoMarket,""
